Id,Location,Latitude,Longitude,Fatalities
691,Al Arish,31.13159,33.79844,1
692,Al Arish,31.13159,33.79844,1
693,Al Arish,31.13159,33.79844,1
694,Al Arish,31.13159,33.79844,1
695,Al Arish,31.13159,33.79844,1
696,Al Arish,31.13159,33.79844,1
697,Al Arish,31.13159,33.79844,1
698,Al Arish,31.13159,33.79844,1
699,Al Arish,31.13159,33.79844,1
700,Al Arish,31.13159,33.79844,1
701,Al Arish,31.13159,33.79844,1
702,Al Arish,31.13159,33.79844,1
703,Al Arish,31.13159,33.79844,1
704,Al Arish,31.13159,33.79844,1
705,Al Arish,31.13159,33.79844,1
706,Al Arish,31.13159,33.79844,1
707,Al Arish,31.13159,33.79844,1
708,Al Arish,31.13159,33.79844,1
709,Al Arish,31.13159,33.79844,1
710,Al Arish,31.13159,33.79844,1
711,Al Arish,31.13159,33.79844,1
712,Al Arish,31.13159,33.79844,1
713,Al Arish,31.13159,33.79844,1
714,Al Arish,31.13159,33.79844,1
715,Al Arish,31.13159,33.79844,1
716,Al Arish,31.13159,33.79844,2
717,Al Arish,31.13159,33.79844,2
718,Al Arish,31.13159,33.79844,2
719,Al Arish,31.13159,33.79844,2
720,Al Arish,31.13159,33.79844,2
721,Al Arish,31.13159,33.79844,2
722,Al Arish,31.13159,33.79844,2
723,Al Arish,31.13159,33.79844,2
724,Al Arish,31.13159,33.79844,2
725,Al Arish,31.13159,33.79844,2
726,Al Arish,31.13159,33.79844,2
727,Al Arish,31.13159,33.79844,2
728,Al Arish,31.13159,33.79844,2
729,Al Arish,31.13159,33.79844,2
730,Al Arish,31.13159,33.79844,2
731,Al Arish,31.13159,33.79844,2
732,Al Arish,31.13159,33.79844,2
733,Al Arish,31.13159,33.79844,2
734,Al Arish,31.13159,33.79844,2
735,Al Arish,31.13159,33.79844,2
736,Al Arish,31.13159,33.79844,2
737,Al Arish,31.13159,33.79844,2
738,Al Arish,31.13159,33.79844,2
739,Al Arish,31.13159,33.79844,2
740,Al Arish,31.13159,33.79844,2
741,Al Arish,31.13159,33.79844,2
742,Al Arish,31.13159,33.79844,2
743,Al Arish,31.13159,33.79844,2
744,Al Arish,31.13159,33.79844,3
745,Al Arish,31.13159,33.79844,3
746,Al Arish,31.13159,33.79844,3
747,Al Arish,31.13159,33.79844,3
748,Al Arish,31.13159,33.79844,3
749,Al Arish,31.13159,33.79844,3
750,Al Arish,31.13159,33.79844,3
751,Al Arish,31.13159,33.79844,3
752,Al Arish,31.13159,33.79844,3
753,Al Arish,31.13159,33.79844,3
754,Al Arish,31.13159,33.79844,3
755,Al Arish,31.13159,33.79844,3
756,Al Arish,31.13159,33.79844,4
757,Al Arish,31.13159,33.79844,4
758,Al Arish,31.13159,33.79844,4
759,Al Arish,31.13159,33.79844,4
760,Al Arish,31.13159,33.79844,4
761,Al Arish,31.13159,33.79844,4
762,Al Arish,31.13159,33.79844,4
763,Al Arish,31.13159,33.79844,4
764,Al Arish,31.13159,33.79844,4
765,Al Arish,31.13159,33.79844,5
766,Al Arish,31.13159,33.79844,5
767,Al Arish,31.13159,33.79844,5
768,Al Arish,31.13159,33.79844,5
769,Al Arish,31.13159,33.79844,5
770,Al Arish,31.13159,33.79844,6
771,Al Arish,31.13159,33.79844,6
772,Al Arish,31.13159,33.79844,6
773,Al Arish,31.13159,33.79844,6
774,Al Arish,31.13159,33.79844,6
775,Al Arish,31.13159,33.79844,6
776,Al Arish,31.13159,33.79844,6
777,Al Arish,31.13159,33.79844,6
778,Al Arish,31.13159,33.79844,6
779,Al Arish,31.13159,33.79844,7
780,Al Arish,31.13159,33.79844,7
781,Al Arish,31.13159,33.79844,8
782,Al Arish,31.13159,33.79844,9
783,Al Arish,31.13159,33.79844,10
784,Al Arish,31.13159,33.79844,11
785,Al Arish,31.13159,33.79844,12
786,Al Arish,31.13159,33.79844,13
787,Al Arish,31.13159,33.79844,18
788,Al Arish,31.13159,33.79844,19
789,Al Arish,31.13159,33.79844,30
790,Al Arish,31.13159,33.79844,40
791,Al Attarin,31.197314,29.900579,0
792,Al Attarin,31.197314,29.900579,0
793,Al Attarin,31.197314,29.900579,19
794,Al Ayyat,29.619722,31.2575,3
795,Al Azbakeyah,30.05623,31.24481,0
796,Al Azbakeyah,30.05623,31.24481,0
797,Al Aziziyah,32.53194,13.0175,0
798,Al Aziziyah,32.53194,13.0175,0
799,Al Aziziyah,32.53194,13.0175,1
800,Al Aziziyah,32.53194,13.0175,2
801,Al Aziziyah,32.53194,13.0175,5
802,Al Aziziyah,32.53194,13.0175,5
803,Al Aziziyah,32.53194,13.0175,6
804,Al Aziziyah,32.53194,13.0175,6
805,Al Aziziyah,32.53194,13.0175,6
806,Al Aziziyah,32.53194,13.0175,6
807,Al Azraq,11.333333,30.55,0
808,Al Barth,30.97611,34.30306,0
809,Al Barth,30.976111,34.303056,0
810,Al Barth,30.976111,34.303056,0
811,Al Barth,30.976111,34.303056,1
812,Al Barth,30.976111,34.303056,4
813,Al Barth,30.976111,34.303056,5
814,Al Barth,30.976111,34.303056,10
815,Al Barth,30.976111,34.303056,23
816,Al Bawanis,27.283333,14.8,0
817,Al Baydah,32.76272,21.75506,0
818,Al Baydah,32.76272,21.75506,0
819,Al Baydah,32.76272,21.75506,0
820,Al Baydah,32.76272,21.75506,0
821,Al Baydah,32.76272,21.75506,0
822,Al Baydah,32.76272,21.75506,0
823,Al Baydah,32.762723,21.755063,0
824,Al Baydah,32.762723,21.755063,0
825,Al Baydah,32.762723,21.755063,0
826,Al Baydah,32.762723,21.755063,1
827,Al Birkah,32.099986,20.081718,0
828,Al Birkah,32.099986,20.081718,1
829,Al Bitash,31.12181,29.78521,1
830,Al Buayrat,31.4004,15.72738,2
831,Al Dahra,32.89171,13.19396,0
832,Al Dahra,32.891712,13.193961,0
833,Al Dahra,32.891712,13.193961,2
834,Al Dahra,32.891712,13.193961,5
835,Al Fayyum,29.309949,30.841804,0
836,Al Fayyum,29.309949,30.841804,0
837,Al Fayyum,29.309949,30.841804,1
838,Al Fayyum,29.309949,30.841804,1
839,Al Fayyum,29.309949,30.841804,8
840,Al Fayyum,29.30995,30.8418,0
841,Al Fayyum,29.30995,30.8418,0
842,Al Fayyum,29.30995,30.8418,5
843,Al Fayyum,29.30995,30.8418,5
844,Al Fuqaha,27.833333,16.35,2
845,Al Fuqaha,27.833333,16.35,9
846,Al Fuwayhat,32.098122,20.115389,0
847,Al Ghurayfah,26.55,13.08333,0
848,Al Ghurayfah,26.55,13.083333,0
849,Al Gorah,31.09879,34.13579,13
850,Al Gorah,31.098794,34.13579,0
851,Al Gorah,31.098794,34.13579,15
852,Al Hadba Al Khadra Prison,32.844444,13.190833,6
853,Al Hadba Al Khadra Prison,32.844444,13.190833,12
854,Al Hamad al Hamra,27.88333,12.75,0
855,Al Haraba,31.773889,11.543611,0
856,Al Haraba,31.773889,11.543611,1
857,Al Haram,29.993132,31.130895,1
858,Al Hasna,30.466868,33.784275,0
859,Al Hasna,30.466868,33.784275,0
860,Al Hasna,30.466868,33.784275,0
861,Al Hasna,30.466868,33.784275,3
862,Al Hasna,30.466868,33.784275,3
863,Al Hasna,30.466868,33.784275,4
864,Al Hasna,30.466868,33.784275,5
865,Al Hasna,30.466868,33.784275,7
866,Al Hasna,30.466868,33.784275,25
867,Al Hasna,30.46687,33.78428,0
868,Al Hasna,30.46687,33.78428,0
869,Al Hasna,30.46687,33.78428,2
870,Al Hawamid,31.97528,11.16222,0
871,Al Hawary,32.064782,20.149332,0
872,Al Jaghbub,29.74299,24.5176,5
873,Al Jaghbub,29.74299,24.5176,13
874,Al Jizah,30.008079,31.210931,0
875,Al Jufrah Air Base,29.198056,16.001111,0
876,Al Jufrah Air Base,29.198056,16.001111,0
877,Al Jufrah Air Base,29.198056,16.001111,0
878,Al Jufrah Air Base,29.198056,16.001111,0
879,Al Jufrah Air Base,29.198056,16.001111,0
880,Al Jufrah Air Base,29.198056,16.001111,0
881,Al Jufrah Air Base,29.198056,16.001111,0
882,Al Jufrah Air Base,29.198056,16.001111,0
883,Al Jufrah Air Base,29.198056,16.001111,1
884,Al Jufrah Air Base,29.198056,16.001111,8
885,Al Jufrah Air Base,29.198056,16.001111,10
886,Al Jumayl,32.85286,12.0612,1
887,Al Kereinik,13.36699,22.88006,0
888,Al Khankah,30.210352,31.368122,1
889,Al Khums,32.64861,14.26191,0
890,Al Khums,32.64861,14.26191,3
891,Al Khums,32.64861,14.26191,10
892,Al Kufrah,24.16667,23.26962,0
893,Al Kufrah,24.16667,23.26962,0
894,Al Kufrah,24.16667,23.26962,0
895,Al Kufrah,24.16667,23.26962,9
896,Al Lathamah,32.145931,20.091089,3
897,Al Layti,32.097094,20.129192,1
898,Al Maadi,29.966667,31.25,0
899,Al Maadi,29.966667,31.25,1
900,Al Maadi,29.966667,31.25,1
901,Al Maadi,29.966667,31.25,1
902,Al Mahallah al Kubra,30.9761,31.1669,0
903,Al Mahallah al Kubra,30.9761,31.1669,0
904,Al Mahallah al Kubra,30.9761,31.1669,0
905,Al Mahallah al Kubra,30.9761,31.1669,0
906,Al Mahallah al Kubra,30.9761,31.1669,0
907,Al Mahdiyah,31.17296,34.22191,0
908,Al Mansheyah,31.19659,29.89032,0
909,Al Mansurah,31.036373,31.380691,0
910,Al Mansurah,31.036373,31.380691,0
911,Al Mansurah,31.036373,31.380691,0
912,Al Mansurah,31.036373,31.380691,1
913,Al Maqrun,31.4406,20.15305,1
914,Al Marj,30.15154,31.3386,1
915,Al Marj,30.151543,31.338598,1
916,Al Marj,32.48798,20.83174,0
917,Al Masakin BuAtan,32.114877,20.149017,0
918,Al Masakin BuAtan,32.11488,20.14902,0
919,Al Miknasi,34.60433,9.60815,0
920,Al Miknasi,34.60433,9.60815,0
921,Al Miknasi,34.60433,9.60815,0
922,Al Miknasi,34.60433,9.60815,0
923,Al Miknasi,34.60433,9.60815,0
924,Al Miknasi,34.60433,9.60815,0
925,Al Miknasi,34.60433,9.60815,0
926,Al Miknasi,34.60433,9.60815,0
927,Al Miknasi,34.60433,9.60815,0
928,Al Miknasi,34.60433,9.60815,0
929,Al Miknasi,34.60433,9.60815,0
930,Al Nogra,10.97025,30.019611,0
931,Al Nogra,10.97025,30.019611,0
932,Al Qantarah,30.8667,32.3167,4
933,Al Qawarishah,32.03333,20.06667,0
934,Al Qawarishah,32.033333,20.066667,1
935,Al Qawarishah,32.033333,20.066667,1
936,Al Qawarishah,32.033333,20.066667,2
937,Al Qawarishah,32.033333,20.066667,2
938,Al Qubbah,32.76163,22.24237,0
939,Al Wadi al-Ahmar,30.882061,17.544596,0
940,Al Wadi al-Ahmar,30.882061,17.544596,0
941,Al Wadi al-Ahmar,30.882061,17.544596,0
942,Al Warraq,30.100887,31.216699,0
943,Al Warraq,30.100887,31.216699,0
944,Al Warraq,30.100887,31.216699,1
945,Al Wifaq,31.21802,34.16088,6
946,Al Wusa,13.06667,32.51667,0
947,Al-Badrashin,29.814238,31.249997,2
948,Al-Badrashin,29.814238,31.249997,5
949,Al-Fatayah,32.690356,22.672733,0
950,Al-Fatayah,32.690356,22.672733,0
951,Al-Fatayah,32.690356,22.672733,0
952,Al-Fatayah,32.690356,22.672733,0
953,Al-Fatayah,32.690356,22.672733,1
954,Al-Fatayah,32.69036,22.67273,0
955,Al-Fath,27.196795,31.204372,0
956,Al-Gharbiyat,31.13307,16.53716,2
957,Al-Hoceima,35.25165,-3.93723,0
958,Al-Hoceima,35.25165,-3.93723,0
959,Al-Hoceima,35.25165,-3.93723,0
960,Al-Hoceima,35.25165,-3.93723,0
961,Al-Hoceima,35.25165,-3.93723,0
962,Al-Hoceima,35.25165,-3.93723,0
963,Al-Hoceima,35.25165,-3.93723,0
964,Al-Hoceima,35.25165,-3.93723,0
965,Al-Hoceima,35.25165,-3.93723,0
966,Al-Hoceima,35.25165,-3.93723,0
967,Al-Hoceima,35.25165,-3.93723,0
968,Al-Hoceima,35.25165,-3.93723,0
969,Al-Hoceima,35.25165,-3.93723,0
970,Al-Hoceima,35.25165,-3.93723,0
971,Al-Hoceima,35.25165,-3.93723,0
972,Al-Hoceima,35.25165,-3.93723,0
973,Al-Hoceima,35.25165,-3.93723,0
974,Al-Hoceima,35.25165,-3.93723,0
975,Al-Hoceima,35.25165,-3.93723,0
976,Al-Hoceima,35.25165,-3.93723,0
977,Al-Hoceima,35.25165,-3.93723,0
978,Al-Hoceima,35.25165,-3.93723,0
979,Al-Hoceima,35.25165,-3.93723,0
980,Al-Hoceima,35.25165,-3.93723,0
981,Al-Hoceima,35.25165,-3.93723,0
982,Al-Hoceima,35.25165,-3.93723,0
983,Al-Hoceima,35.25165,-3.93723,0
984,Al-Hoceima,35.25165,-3.93723,0
985,Al-Hoceima,35.25165,-3.93723,0
986,Al-Hoceima,35.25165,-3.93723,0
987,Al-Hoceima,35.25165,-3.93723,0
988,Al-Hoceima,35.25165,-3.93723,0
989,Al-Hoceima,35.25165,-3.93723,0
990,Al-Hoceima,35.25165,-3.93723,0
991,Al-Hoceima,35.25165,-3.93723,0
992,Al-Hoceima,35.25165,-3.93723,0
993,Al-Hoceima,35.25165,-3.93723,0
994,Al-Hoceima,35.25165,-3.93723,1
995,Al-Mazmum,12.2722,33.5379,0
996,Al-Minshia,27.183322,15.016638,6
997,Al-Rahba,32.07239,20.33501,0
998,Al-Rahba,32.07239,20.33501,0
999,Al-Sahil al-Sharqiyah,32.74944,22.66639,0
1000,Aladja Omia,5.48593,5.754259,18
1001,Alafa,11.33342,13.54169,3
1002,Alagarno,10.8583,12.2005,2
1003,Alagbado-Ile,6.675,3.270833,3
1004,Alarobia Bemaha,-20.2,46.88333,1
1005,Alaska,-17.36667,30.08333,0
1006,Alaska,-17.36667,30.08333,0
1007,Alasora,-18.95546,47.56743,0
1008,Alau,11.74536,13.25467,10
1009,Alausa,6.60962,3.35658,0
1010,Alausa,6.60962,3.35658,0
1011,Alausa,6.60962,3.35658,0
1012,Alausa,6.60962,3.35658,0
1013,Alausa,6.60962,3.35658,0
1014,Alausa,6.60962,3.35658,0
1015,Alausa,6.60962,3.35658,0
1016,Alausa,6.60962,3.35658,0
1017,Aleemow,3.97815,43.267608,1
1018,Aleemow,3.97815,43.267608,1
1019,Alemaya,9.39472,42.01306,0
1020,Alexandra,-26.11667,28.1,0
1021,Alexandra,-26.11667,28.1,0
1022,Alexandra,-26.11667,28.1,0
1023,Alexandria,31.1981,29.9192,0
1024,Alexandria,31.1981,29.9192,0
1025,Alexandria,31.1981,29.9192,0
1026,Alexandria,31.1981,29.9192,0
1027,Alexandria,31.1981,29.9192,0
1028,Alexandria,31.1981,29.9192,1
1029,Algiers,36.7525,3.04197,0
1030,Algiers,36.7525,3.04197,0
1031,Algiers,36.7525,3.04197,0
1032,Algiers,36.7525,3.04197,0
1033,Algiers,36.7525,3.04197,0
1034,Algiers,36.7525,3.04197,0
1035,Algiers,36.7525,3.04197,0
1036,Algiers,36.7525,3.04197,0
1037,Algiers,36.7525,3.04197,0
1038,Algiers,36.7525,3.04197,0
1039,Algiers,36.7525,3.04197,0
1040,Algiers,36.7525,3.04197,0
1041,Algiers,36.7525,3.04197,0
1042,Algiers,36.7525,3.04197,0
1043,Algiers,36.7525,3.04197,0
1044,Algiers,36.7525,3.04197,0
1045,Algiers,36.7525,3.04197,0
1046,Algiers,36.7525,3.04197,0
1047,Algiers,36.7525,3.04197,0
1048,Algiers,36.7525,3.04197,0
1049,Algiers,36.7525,3.04197,0
1050,Algiers,36.7525,3.04197,0
1051,Algiers,36.7525,3.04197,0
1052,Algiers,36.7525,3.04197,0
1053,Algiers,36.7525,3.04197,0
1054,Algiers,36.7525,3.04197,0
1055,Algiers,36.7525,3.04197,0
1056,Algiers,36.7525,3.04197,0
1057,Algiers,36.7525,3.04197,0
1058,Algiers,36.7525,3.04197,0
1059,Algiers,36.7525,3.04197,0
1060,Algiers,36.7525,3.04197,0
1061,Algiers,36.7525,3.04197,0
1062,Algiers,36.7525,3.04197,0
1063,Algiers,36.7525,3.04197,0
1064,Algiers,36.7525,3.04197,0
1065,Algiers,36.7525,3.04197,0
1066,Algiers,36.7525,3.04197,0
1067,Algiers,36.7525,3.04197,0
1068,Algiers,36.7525,3.04197,0
1069,Algiers,36.7525,3.04197,0
1070,Algiers,36.7525,3.04197,0
1071,Algiers,36.7525,3.04197,0
1072,Algiers,36.7525,3.04197,0
1073,Algiers,36.7525,3.04197,0
1074,Algiers,36.7525,3.04197,0
1075,Algiers,36.7525,3.04197,0
1076,Algiers,36.7525,3.04197,0
1077,Algiers,36.7525,3.04197,0
1078,Algiers,36.7525,3.04197,0
1079,Algiers,36.7525,3.04197,0
1080,Algiers,36.7525,3.04197,0
1081,Algiers,36.7525,3.04197,0
1082,Algiers,36.7525,3.04197,1
1083,Algiers,36.7525,3.04197,1
1084,Algiers,36.7525,3.04197,2
1085,Algiers,36.7525,3.04197,10
1086,Algiers,36.7525,3.04197,19
1087,Algoes,10.593889,30.371667,1
1088,Ali Mendjeli,36.2459,6.5671,0
1089,Ali Mendjeli,36.2459,6.5671,0
1090,Ali Mendjeli,36.2459,6.5671,0
1091,Aliade,7.2964,8.487,1
1092,Aliade,7.2964,8.487,4
1093,Aliade,7.2964,8.487,8
1094,Alice,-32.78749,26.8344,0
1095,Alice,-32.78749,26.8344,0
1096,Alice,-32.78749,26.8344,0
1097,Alice,-32.78749,26.8344,0
1098,Alimbongo,-0.36879,29.15618,2
1099,Alindao,5.042049,21.214987,0
1100,Alindao,5.042049,21.214987,0
1101,Alindao,5.042049,21.214987,0
1102,Alindao,5.042049,21.214987,0
1103,Alindao,5.042049,21.214987,1
1104,Alindao,5.042049,21.214987,10
1105,Alindao,5.042049,21.214987,10
1106,Alindao,5.042049,21.214987,10
1107,Alindao,5.042049,21.214987,10
1108,Alindao,5.042049,21.214987,130
1109,Alindao,5.04205,21.21499,0
1110,Alindao,5.04205,21.21499,0
1111,Alindao,5.04205,21.21499,0
1112,Alindao,5.04205,21.21499,2
1113,Alindao,5.04205,21.21499,2
1114,Alindao,5.04205,21.21499,3
1115,Alindao,5.04205,21.21499,5
1116,Alindao,5.04205,21.21499,10
1117,Aljenaari,11.587234,3.911531,0
1118,Allay Baday,9.39323,43.52252,0
1119,Allay Baday,9.39323,43.52252,0
1120,Alma,36.63629,4.04147,0
1121,Alma,36.63629,4.04147,0
1122,Almoustarast,17.37,0.09,0
1123,Almoustarast,17.37,0.09,1
1124,Almoustarast,17.37,0.09,1
1125,Almoustarast,17.37,0.09,2
1126,Almoustarat,17.37,0.09,3
1127,Almoustarat,17.37,0.09,7
1128,Alor,6.07995,6.94559,0
1129,Alula,11.9666,50.75,0
1130,Alur,7.3185,28.447,1
1131,Am Timan,11.0333,20.2833,0
1132,Amachach,20.32472,0.73083,0
1133,Amachach,20.324722,0.730833,0
1134,Amadi,5.514664961,30.34381967,0
1135,Amadi,5.514664961,30.34381967,1
1136,Amaki,5.03273,29.44545,0
1137,Amalaoulaou,15.4024,1.297,0
1138,Amalinda,-32.98333,27.85,0
1139,Amar Gedid,14.46689,25.23308,3
1140,Amassine,17.96278,0.58056,7
1141,Ambalamanga,-21.66667,45.03333,2
1142,Ambalamanga,-21.66667,45.03333,2
1143,Ambanitsena,-18.87625,47.6853,0
1144,Ambanja,-17.3,44.4667,0
1145,Ambato Boeny,-16.46667,46.71667,0
1146,Ambato Boeny,-16.46667,46.71667,0
1147,Ambato Boeny,-16.46667,46.71667,1
1148,Ambatofinandrahana,-20.55284,46.80365,0
1149,Ambatofinandrahana,-20.55284,46.80365,0
1150,Ambatofinandrahana,-20.55284,46.80365,2
1151,Ambatolampy,-21.25,47.416667,0
1152,Ambatondrazaka,-17.83333,48.41667,1
1153,Ambatondrazaka,-17.8333,48.4167,0
1154,Ambo,8.9833,37.85,0
1155,Ambo,8.9833,37.85,0
1156,Ambo,8.9833,37.85,0
1157,Ambo,8.9833,37.85,0
1158,Ambo,8.9833,37.85,0
1159,Ambo,8.9833,37.85,0
1160,Ambo,8.9833,37.85,0
1161,Ambo,8.9833,37.85,0
1162,Ambo,8.9833,37.85,0
1163,Ambo,8.9833,37.85,0
1164,Ambo,8.9833,37.85,0
1165,Ambo,8.9833,37.85,0
1166,Ambo,8.9833,37.85,2
1167,Ambo,8.9833,37.85,2
1168,Ambo,8.9833,37.85,2
1169,Ambo,8.9833,37.85,10
1170,Amboanana,-19.13333,47.28333,0
1171,Ambodibonara,-17.46667,47.5,0
1172,Ambodimanga,-15.26667,49.7,0
1173,Ambohibary,-19.61667,47.15,0
1174,Ambohidahy,-18.9,47.51667,0
1175,Ambohimahasoa,-22.895392,47.343629,1
1176,Ambohimahasoa,-22.895392,47.343629,2
1177,Ambohitromby,-17.96667,46.31667,1
1178,Ambohitsimanova,-19.95,47.11667,2
1179,Ambondrona,-18.88333,47.51667,0
1180,Ambositra,-20.5167,47.25,1
1181,Amchide,11.242598,14.137157,1
1182,Amchide,11.2426,14.13716,0
1183,Amchide,11.2426,14.13716,2
1184,Amdoun,36.76767,9.08894,0
1185,Ameke-Abiriba,5.71477,7.73365,0
1186,Amizour,36.64022,4.90131,0
1187,Amizour,36.64022,4.90131,0
1188,Amizour,36.64022,4.90131,0
1189,Amizour,36.64022,4.90131,0
1190,Amizour,36.64022,4.90131,0
1191,Amizour,36.64022,4.90131,0
1192,Ammi Moussa,35.8681,1.1081,0
1193,Amolbut,6.88,29.42,2
1194,Amolbut,6.88,29.42,4
1195,Amolbut,6.88,29.42,15
1196,Amoso,5.808484,7.850814,9
1197,Ampanefena,-13.86667,49.96667,2
1198,Ampasitapaka,-16.51667,46.93333,0
1199,Ampefiloha,-18.914588,47.516797,0
1200,Ampefiloha,-18.914588,47.516797,0
1201,Ampefy,-13.75,49.8333,1
1202,Ampefy,-13.75,49.8333,2
1203,Ampitatafika,-19.21667,46.65,0
1204,Ampizarantany,-17.8,46.45,0
1205,Ampotatra Vangaindrano,-23.349769,47.604728,0
1206,Ampotatra Vangaindrano,-23.349769,47.604728,0
1207,Amrouna,35.92674,1.99868,3
1208,Amuma,1.748,40.05,0
1209,Amuru,2.7333,31.95,0
1210,Amuwo,6.469861,3.295815,0
1211,An Nahud,12.7,28.43333,0
1212,An Nahud,12.7,28.43333,0
1213,An Nahud,12.7,28.43333,0
1214,An Nahud,12.7,28.43333,0
1215,An Nahud,12.7,28.43333,36
1216,An Nakhl,29.909599,33.748303,3
1217,An Nakhl,29.909599,33.748303,3
1218,An Nakhl,29.909599,33.748303,6
1219,An Nakhl,29.9096,33.7483,10
1220,An Nawfaliyah,30.77784,17.83544,0
1221,An Nawfaliyah,30.77784,17.83544,0
1222,An Nawfaliyah,30.77784,17.83544,0
1223,An Nawfaliyah,30.77784,17.83544,0
1224,An Nawfaliyah,30.77784,17.83544,0
1225,An Nawfaliyah,30.77784,17.83544,4
1226,Anahidrano,-15.03333,47.9,1
1227,Analakely,-18.9,47.51667,0
1228,Andakatanikely,-20.64237,47.049424,0
1229,Anderamboukane,15.4275,3.0175,0
1230,Anderamboukane,15.4275,3.0175,1
1231,Anderamboukane,15.4275,3.0175,7
1232,Andoharanomaitso,-21.46667,46.95,1
1233,Andraisoro,-18.95,47.55,1
1234,Andramasina,-19.187778,47.59,0
1235,Andranopasy,-21.28333,43.73333,1
1236,Andrevorevo,-15.38333,47.73333,2
1237,Anefis,18.04,0.60111,0
1238,Anefis,18.04,0.60111,0
1239,Anefis,18.04,0.60111,0
1240,Anefis,18.04,0.60111,2
1241,Anefis,18.04,0.60111,10
1242,Angagura,3.01322,32.61465,0
1243,Ango,4.029586,25.847074,0
1244,Ango,4.029586,25.847074,0
1245,Ango,4.029586,25.847074,0
1246,Ango,4.029586,25.847074,1
1247,Anie,7.75,1.2,0
1248,Anivorano Avaratra,-12.73333,49.23333,1
1249,Anjoma Itsara,-21.216667,46.916667,0
1250,Ankadifotsy,-18.88333,47.51667,1
1251,Ankadikely Ilafy,-18.85,47.56667,0
1252,Ankadikely Ilafy,-18.85,47.56667,0
1253,Ankadinondry?Sakay,-18.96667,46.45,2
1254,Ankasina,-18.906,47.5,0
1255,Ankatso,-19.3,47.8333,0
1256,Ankazoabo,-23.53807,44.5111,2
1257,Ankazobe,-18.31667,47.11667,1
1258,Ankerana,-21.25,46.9,1
1259,Ankisatra,-18.23333,44.15,1
1260,Annaba,36.9,7.76667,0
1261,Annaba,36.9,7.76667,0
1262,Annaba,36.9,7.76667,0
1263,Annaba,36.9,7.76667,0
1264,Annaba,36.9,7.76667,0
1265,Annaba,36.9,7.76667,0
1266,Annaba,36.9,7.76667,7
1267,Anosibe An'ala,-19.43333,48.21667,0
1268,Anosibe-Ifanja,-18.86667,46.75,0
1269,Anoumalen,16.10722,0.56389,5
1270,Ansongo,15.6597,0.5022,0
1271,Ansongo,15.6597,0.5022,0
1272,Ansongo,15.6597,0.5022,0
1273,Ansongo,15.6597,0.5022,0
1274,Ansongo,15.6597,0.5022,1
1275,Ansongo,15.6597,0.5022,1
1276,Ansongo,15.6597,0.5022,1
1277,Ansongo,15.6597,0.5022,1
1278,Ansongo,15.6597,0.5022,3
1279,Ansongo,15.6597,0.5022,5
1280,Ansongo,15.66,0.5,0
1281,Ansongo,15.66,0.5,0
1282,Ansongo,15.66,0.5,1
1283,Antambohitra,-14.8,48.11667,2
1284,Antananarivo,-18.9386,47.5167,0
1285,Antananarivo,-18.9386,47.5167,0
1286,Antananarivo,-18.9386,47.5167,0
1287,Antananarivo,-18.9386,47.5167,0
1288,Antananarivo,-18.9386,47.5167,0
1289,Antananarivo,-18.9386,47.5167,0
1290,Antananarivo,-18.9386,47.5167,0
1291,Antananarivo,-18.9386,47.5167,0
1292,Antananarivo,-18.9386,47.5167,2
1293,Antanifotsy,-19.8333,47.0167,6
1294,Antsampanimahazo,-19.66667,47.16667,1
1295,Anyidi,6.18182,31.82273,2
1296,Aokas,36.633333,5.25,0
1297,Aokas,36.633333,5.25,0
1298,Aokas,36.633333,5.25,0
1299,Aokas,36.633333,5.25,0
1300,Apapa,6.445556,3.359167,0
1301,Apapa,6.445556,3.359167,0
1302,Apapa,6.445556,3.359167,0
1303,Apapa,6.445556,3.359167,0
1304,Apapa,6.445556,3.359167,0
1305,Apapa,6.445556,3.359167,0
1306,Apata Yakuba,8.55,4.65,0
1307,Apel,-24.4,29.73333,1
1308,Aplahoue,6.93333,1.68333,0
1309,Aplahoue,6.93333,1.68333,0
1310,Aplahoue,6.933333,1.683333,0
1311,Ar az Zawawah,32.133192,20.096147,0
1312,Ar Rajban,32,12.166667,0
1313,Ar Shabnah,32.136974,20.126123,3
1314,Arabia,3.52541,41.49908,0
1315,Arabia,3.52541,41.49908,11
1316,Arafat,18.046526,-15.973876,0
1317,Aramba,13.39759,24.31298,4
1318,Arara,12.725435,22.168717,0
1319,Arara,12.725435,22.168717,0
1320,Araromi,7.1129,5.2773,0
1321,Arbaya,12.3167,37.8333,0
1322,Arbaya,12.3167,37.8333,22
1323,Arbichi,16.82445,-2.251,10
1324,Arbow,2.04139,45.333721,0
1325,Arcadia,-25.7464,28.22137,0
1326,Arcadia,-25.7464,28.22137,0
1327,Archers Post,0.65,37.683333,3
1328,Ard El Lewa,30.05424,31.1848,10
1329,Ardori,11.33111,14.36957,3
1330,Arertu,8.93333,39.41667,0
1331,Ariana,36.86012,10.19337,0
1332,Ariana,36.86012,10.19337,0
1333,Arim,9.53333,8.73333,11
1334,Ariwara,2.85944,30.82417,2
1335,Arkodia,15.774,-3.6209,1
1336,Arra,11.32965,13.63369,10
1337,Arrah,6.67342,-3.96938,6
1338,Arto Bargo,12.331667,25.630442,4
1339,Aru,2.86218,30.84138,0
1340,Aru,2.86218,30.84138,0
1341,Aru,2.86218,30.84138,1
